,ensembl_gene_id,small_mol_druggable,accession,canonical_smiles,target_chembl_id_x,Unnamed: 0,px_number,domain_id,ensemble,tractable,druggable,target_name,max_phase,target_chembl_id_y,pref_name,moa_chembl,site_id,target_type,Bucket_1,Bucket_2,Bucket_3,Bucket_4,Bucket_5,Bucket_6,Bucket_7,Bucket_8,Bucket_sum,Top_bucket
9298,ENSG00000102743,,Q9Y619,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9299,ENSG00000102753,,O00505,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9300,ENSG00000102760,,Q9H4X1,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9301,ENSG00000102763,,A3KMH1,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9302,ENSG00000102780,,Q86XP1,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9303,ENSG00000102781,,Q9BW62,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9304,ENSG00000102786,,Q9UL03,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9305,ENSG00000102794,,A6NK06,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9306,ENSG00000102802,,Q5VYS4,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9307,ENSG00000102804,,Q15714,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9308,ENSG00000102805,,O75503,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9309,ENSG00000102858,,O60291,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9310,ENSG00000102871,,Q15628,,,132565.0,59612.0,34809.0,0.70557594,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,1,0,0,0,1,5
9311,ENSG00000102878,,Q9ULV5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9312,ENSG00000102879,,P31146,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9313,ENSG00000102886,,Q7L5L3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9314,ENSG00000102890,,Q96BJ8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9315,ENSG00000102891,,P47944,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9316,ENSG00000102897,,O43325,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9317,ENSG00000102898,,P61970,,,70966.0,4197215.0,56612.0,-0.96378567,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9318,ENSG00000102900,,Q8N1F7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9319,ENSG00000102901,,Q96BT3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9320,ENSG00000102908,,O94916,,,121649.0,66217.0,29526.0,-0.097356443,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9321,ENSG00000102910,,Q86WA8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9322,ENSG00000102921,,O75113,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9323,ENSG00000102931,,Q9Y2Y0,,,129027.0,3360807.0,33635.0,-0.0081307012,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9324,ENSG00000102934,,Q9Y342,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9325,ENSG00000102935,,Q2M1K9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9326,ENSG00000102974,,P49711,,,169782.0,130789.0,28588.0,-0.9742278,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9327,ENSG00000102977,,Q96AP0,,,134867.0,4212632.0,56500.0,-0.94230324,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9328,ENSG00000102978,,P19387,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9329,ENSG00000102981,,Q9NPB6,,,92899.0,114745.0,28931.0,-0.97729835,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9330,ENSG00000102984,,O75541,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9331,ENSG00000103005,,Q9BQ65,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9332,ENSG00000103018,,O43169,,,85661.0,4121660.0,57329.0,-0.61886479,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9333,ENSG00000103021,,Q9H0I3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9334,ENSG00000103024,,Q13232,,,169907.0,4244565.0,56599.0,0.41578744,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,1,0,0,1,6
9335,ENSG00000103034,,Q9ULP0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9336,ENSG00000103037,,Q8TBK2,,,183479.0,3690910.0,32561.0,0.41196191,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,1,0,0,1,6
9337,ENSG00000103042,,Q9NVC3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9338,ENSG00000103043,,Q08AM6,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9339,ENSG00000103047,,Q9C0B7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9340,ENSG00000103051,,Q9H9E3,,,88415.0,4200038.0,53630.0,-0.97729835,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9341,ENSG00000103056,,Q9NY59,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9342,ENSG00000103061,,Q96CW6,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9343,ENSG00000103064,,Q92536,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9344,ENSG00000103067,,Q9H6T0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9345,ENSG00000103089,,Q7L5A8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9346,ENSG00000103091,,Q6PJI9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9347,ENSG00000103111,,Q7L1V2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9348,ENSG00000103121,,Q9NRP2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9349,ENSG00000103126,,O15169,,,188066.0,18549.0,29769.0,-0.97729835,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9350,ENSG00000103145,,Q9NWW0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9351,ENSG00000103148,,Q12980,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9352,ENSG00000103154,,Q7Z6G3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9353,ENSG00000103160,,Q3SXM5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9354,ENSG00000103168,,Q15572,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9355,ENSG00000103174,,Q9UK23,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9356,ENSG00000103175,,Q9HC57,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9357,ENSG00000103184,,O43304,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9358,ENSG00000103187,,Q14019,,,187496.0,3010456.0,31304.0,-0.24118949,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9359,ENSG00000103197,,P49815,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9360,ENSG00000103199,,O60304,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9361,ENSG00000103202,,O00746,,,114496.0,4184703.0,56599.0,0.32199448,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,1,0,0,1,6
9362,ENSG00000103227,,Q96S06,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9363,ENSG00000103241,,Q12946,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9364,ENSG00000103245,,Q9H6Q4,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9365,ENSG00000103248,,Q2M296,,,25123.0,3070837.0,31928.0,-0.97729835,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9366,ENSG00000103249,,P51798,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9367,ENSG00000103264,,Q5XUX0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9368,ENSG00000103266,,Q9UNE7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9369,ENSG00000103269,,O75783,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9370,ENSG00000103274,,P53384,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9371,ENSG00000103313,,O15553,,,158992.0,3240972.0,31321.0,-0.92680249,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9372,ENSG00000103316,,Q14894,,,140792.0,4246231.0,55566.0,0.78885208,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,1,0,0,0,1,5
9373,ENSG00000103326,,O75808,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9374,ENSG00000103335,,Q92508,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9375,ENSG00000103342,,P15170,,,64617.0,3370638.0,31991.0,-0.97729835,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9376,ENSG00000103343,,Q15697,,,155099.0,4049822.0,45331.0,0.42706519,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,1,0,0,1,6
9377,ENSG00000103351,,Q96AJ1,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9378,ENSG00000103356,,Q5JPH6,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9379,ENSG00000103365,,Q9UJY4,,,41930.0,84974.0,31119.0,-0.97638777,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9380,ENSG00000103375,,O94778,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9381,ENSG00000103381,,Q9BRF8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9382,ENSG00000103404,,Q70CQ4,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9383,ENSG00000103415,,P30519,,,170542.0,4242781.0,56804.0,0.77357222,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,1,1,0,0,0,2,4
9384,ENSG00000103423,,Q96EY1,,,143590.0,3070220.0,31957.0,-0.82697337,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9385,ENSG00000103429,,Q9NZS9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9386,ENSG00000103449,,Q9NSC2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9387,ENSG00000103460,,O15405,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9388,ENSG00000103479,,Q08999,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9389,ENSG00000103485,,Q15274,,,131945.0,3620910.0,40725.0,0.25981147,1.0,1.0,,,,"(nan, nan)","(nan, nan)",,,0,0,0,1,0,1,0,0,2,4
9390,ENSG00000103490,,Q9ULZ3,,,24579.0,99186.0,32376.0,-0.94859457,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9391,ENSG00000103494,,Q68CZ1,,,129383.0,153741.0,30143.0,-0.95478113,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9392,ENSG00000103495,,P56270,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9393,ENSG00000103496,,Q12846,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9394,ENSG00000103502,,O14735,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9395,ENSG00000103507,,O14874,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9396,ENSG00000103510,,Q9H7Z6,,,164364.0,4146561.0,32390.0,0.79812671,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,1,1,0,0,0,2,4
9397,ENSG00000103512,,Q15155,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9398,ENSG00000103528,,Q9BSW7,,,4280.0,3080505.0,28005.0,-0.41159468,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9399,ENSG00000103534,,Q6UXY8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9400,ENSG00000103540,,O43303,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9401,ENSG00000103544,,Q7Z3J2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9402,ENSG00000103549,,O75150,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9403,ENSG00000103569,,O43315,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9404,ENSG00000103591,,Q6PD74,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9405,ENSG00000103599,,Q86VS3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9406,ENSG00000103647,,Q9UQ03,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9407,ENSG00000103657,,Q15751,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9408,ENSG00000103671,,Q15650,,,99269.0,3070843.0,35849.0,-0.63577652,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9409,ENSG00000103707,,Q96DP5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9410,ENSG00000103710,,Q9NYN1,,,85159.0,3330338.0,28184.0,-0.40340996,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9411,ENSG00000103723,,Q13367,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9412,ENSG00000103740,,Q96GR2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9413,ENSG00000103742,,Q8TDY8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9414,ENSG00000103769,,P62491,,,170207.0,4254863.0,56576.0,0.72779244,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,1,1,0,0,0,2,4
9415,ENSG00000103852,,Q5W5X9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9416,ENSG00000103876,,P16930,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9417,ENSG00000103888,,Q8WUJ3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9418,ENSG00000103932,,Q9BWH6,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9419,ENSG00000103942,,Q9NSB8,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9420,ENSG00000103966,,Q9H223,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9421,ENSG00000103978,,Q8NBN3,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9422,ENSG00000103994,,Q9H2Y7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9423,ENSG00000103995,,O94986,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9424,ENSG00000104043,,Q8TF62,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9425,ENSG00000104044,,Q04671,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9426,ENSG00000104047,,Q8N5C7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9427,ENSG00000104055,,O43548,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9428,ENSG00000104059,,O60320,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9429,ENSG00000104064,,Q06547,,,,,,-1.0,,,,,,"(nan, nan)","(nan, nan)",,,0,0,0,0,0,0,0,0,0,10
9430,ENSG00000104067,,Q07157,,,180559.0,4040568.0,56544.0,0.67425327,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,1,0,1,0,0,2,4
9431,ENSG00000104081,,Q96LC9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9432,ENSG00000104093,,Q8TDJ6,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9433,ENSG00000104129,,Q9NVM6,,,57642.0,3060782.0,28536.0,-0.43705185,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9434,ENSG00000104131,,O75822,,,170948.0,4249317.0,56486.0,-0.87917756,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9435,ENSG00000104133,,Q96JI7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9436,ENSG00000104140,,Q96L33,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9437,ENSG00000104142,,Q9P253,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9438,ENSG00000104147,,O43482,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9439,ENSG00000104154,,O14863,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9440,ENSG00000104164,,Q9UL45,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9441,ENSG00000104177,,Q9P2K5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9442,ENSG00000104218,,Q1MSJ5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9443,ENSG00000104219,,Q9UIJ5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9444,ENSG00000104221,,Q9HAW0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9445,ENSG00000104228,,Q9UPQ4,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9446,ENSG00000104237,,P56715,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9447,ENSG00000104313,,Q99502,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9448,ENSG00000104320,,O60934,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9449,ENSG00000104325,,Q16698,,,172726.0,4233487.0,56488.0,0.774238,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,1,1,0,0,0,2,4
9450,ENSG00000104327,,P05937,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9451,ENSG00000104331,,Q9NX62,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9452,ENSG00000104341,,Q86VI4,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9453,ENSG00000104343,,Q96B02,,,164096.0,126351.0,28769.0,-0.82975974,1.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9454,ENSG00000104356,,Q99575,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9455,ENSG00000104361,,Q9H841,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9456,ENSG00000104369,,Q9HDC5,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9457,ENSG00000104381,,Q8TB36,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9458,ENSG00000104388,,P61019,,,184776.0,4262335.0,56576.0,0.76480106,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,1,0,0,0,1,5
9459,ENSG00000104408,,P60228,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9460,ENSG00000104412,,Q15006,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9461,ENSG00000104413,,Q6NXG1,,,63677.0,3070039.0,31928.0,-0.96753502,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9462,ENSG00000104419,,Q92597,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9463,ENSG00000104427,,Q96GY0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9464,ENSG00000104435,,Q93045,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9465,ENSG00000104442,,Q9NVT9,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9466,ENSG00000104447,,Q9UHF7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9467,ENSG00000104450,,Q07617,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9468,ENSG00000104472,,Q9NRG0,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9469,ENSG00000104490,,P61601,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9470,ENSG00000104497,,P57768,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9471,ENSG00000104499,,Q99445,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9472,ENSG00000104517,,O95071,,,154234.0,61582.0,35029.0,-0.74875417,0.0,0.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9473,ENSG00000104518,,P57764,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9474,ENSG00000104522,,Q13630,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,1,0,0,0,0,1,4
9475,ENSG00000104524,,Q53H96,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9476,ENSG00000104529,,P29692,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9477,ENSG00000104537,,P27216,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9478,ENSG00000104611,,Q9H788,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9479,ENSG00000104613,,Q9NVR2,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9480,ENSG00000104626,,Q8IV48,,,21864.0,3030543.0,31640.0,0.09899552800000001,1.0,1.0,,,,"(nan,)","(nan,)",,,0,0,0,0,0,1,0,0,1,6
9481,ENSG00000104635,,Q15043,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9482,ENSG00000104643,,Q96QG7,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9483,ENSG00000104660,,O95214,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9484,ENSG00000104671,,O00399,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
9485,ENSG00000104691,,O00124,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
